62026309,1.576000
74622592,-0.317000
792608939,-0.038000
586488055,2.029500
51927514,0.361000
79673250,-1.161000
792660767,0.885000
554742144,0.477167
576425246,-1.266667
51881767,0.104333
75028835,-0.803429
67918876,0.087500
540669924,-0.301000
68098139,-0.009000
761986731,-1.809667
721713566,-1.602267
762563521,-0.355667
758498888,-0.082000
51701335,-0.180000
792666210,-0.019000
798012935,-0.429500
543974277,1.672800
68108138,-1.177000
554712259,0.039667
722963267,2.284333
572198053,0.021000
565393803,0.485800
565418172,-3.054750
762970743,-2.201000
764778502,1.175333
76184379,-0.062033
567319394,-0.621333
51953062,0.031667
764754022,-2.053000
769269451,-0.596909
51732297,-0.692800
51757276,1.292111
51550066,0.114500
74813497,-0.884000
554731784,-0.225000
74643957,0.268538
83572767,-0.107000
51867774,0.085667
762841886,-0.189571
565391066,-0.770917
590226097,0.186600
762731866,0.071000
51881672,-0.014000
67908000,1.553800
79895409,3.294250
762868075,-2.807333
67943186,-0.210500
51832239,0.093500
51882109,-0.012000
51830844,-0.241714
67975669,0.042300
51573143,1.614500
754107987,-0.313000
550093866,-0.283000
564999417,-0.104000
565383789,-0.381625
554723576,0.570500
576443088,-1.104000
554728249,0.372000
554709514,0.918555
554738015,1.183000
762795263,1.164600
762599847,0.314500
554747020,0.809000
51550922,-0.186500
554705825,0.139333
80679717,0.051636
67960501,-0.088000
762380646,-0.331200
67942423,-0.471000
572710585,1.595571
783493358,1.855333
51883233,1.491667
52566746,-2.138500
779432032,-0.121200
572259781,0.278000
62031813,0.551300
540634377,-0.028000
765919901,0.055000
759311283,0.058000
51686817,-0.993667
51789817,-0.448625
62005149,0.375500
766118492,-3.311500
51581904,-0.065500
62104621,0.444062
576411085,-2.314333
67960084,0.134500
51921831,0.219000
541289006,1.354089
762803014,-0.107000
554733951,-0.092900
799517966,-0.055667
792608960,0.154500
51862657,0.530500
51898971,-0.371667
554712933,-0.519333
572204413,-1.070000
759956265,-0.407000
587022265,0.024500
592187367,-2.060333
67944495,0.196600
68121134,-1.002500
79649163,-0.238125
51559755,0.739000
554726042,-0.144500
763547463,-0.027333
792584508,0.123700
746091527,0.302000
554733887,0.380667
51881768,-0.016500
51867079,-0.069000
762453617,2.110250
724619596,-1.221714
576450229,0.956400
572218644,-0.286857
572245741,-0.118333
765880415,-3.476000
733381898,-0.143500
586502992,-0.056200
572246898,1.037333
572204412,-0.866500
762227715,-0.040333
572219503,0.452333
79808466,-0.396000
757653874,-2.020500
554711398,-0.318857
792805032,0.170250
62072398,0.255500
79796684,-0.021500
51881825,-0.117000
67897860,-0.437750
76173711,0.404143
565390474,-1.556111
567287535,1.152000
554709326,-0.055429
565432948,1.700333
586499117,0.139667
51579072,0.533667
554710265,2.694500
51732399,0.001000
732990615,-2.454286
554733934,2.136600
51810373,-0.060000
75419087,-0.632500
792531456,0.202000
762568938,0.247000
565393287,-0.698000
792664666,2.398000
554732737,-0.515000
52522062,-1.567714
554711277,1.261500
764758869,2.302187
51883890,-0.358250
766850693,-0.154375
78690770,0.079091
550098618,-1.348333
764776141,1.887800
52645252,0.432000
51579320,-0.778000
51902113,0.200750
733412526,0.077000
67910873,-1.132500
80700426,-0.331500
51863707,-0.020500
554737312,0.168867
811768915,0.175333
550098199,-0.465500
554738491,2.540000
762681053,0.882000
68008968,0.831000
771546282,0.245000
51881938,0.123333
68001000,0.407200
724492807,-0.381600
540629019,-0.207500
554732119,0.930750
554769942,-0.023000
74622570,-2.266000
765861553,-1.513167
709012351,-2.317000
554728248,0.057667
765912649,-0.045200
762870692,-0.059750
763653875,0.117500
756066381,-2.633500
576449655,-0.932000
76192294,-0.175750
772026855,-0.418556
762784472,-3.352174
554737681,-0.461429
565418034,0.604500
764692633,-0.041500
783508121,-0.346000
724111366,0.050750
565389848,0.225667
572246115,-0.487286
79901897,0.436400
749429038,-0.030167
586809721,0.246500
554729043,0.323500
61405199,1.349625
762626036,-0.200250
548087021,1.326333
554721610,1.215455
762228008,0.060333
67905363,-0.164667
51961067,-0.232000
762772848,-0.000500
811768916,0.170000
51852955,0.193000
67943583,0.106667
769171046,-0.519333
51808639,0.592750
550091384,-1.157500
762973390,-0.005667
762719394,-0.303000
576450415,-0.436889
565392876,-0.300400
783428020,0.126000
771947832,0.587444
762383184,-0.290333
51926353,0.084286
806662560,0.060500
757509170,-0.343538
565390724,-1.268250
769277524,-0.320500
554713861,0.172500
721579391,0.449400
554710056,2.553929
51883237,0.978000
764586927,-0.029500
554732054,0.085000
756448306,0.127778
792655801,-0.806800
707676789,-1.968000
67944675,-0.832000
51728676,-0.036500
79921268,0.907500
75421062,0.088600
51969815,-0.231000
576433760,1.069143
766573716,0.275750
798660680,-1.576000
792678662,-0.563000
586509699,0.085500
554718133,2.239500
67948522,0.098000
64974230,0.552571
565399984,0.145667
762906508,-0.268500
586486271,0.566667
763541347,0.008750
565390403,-0.445500
554723691,-0.166333
67199887,-1.931100
67948960,0.837250
704251365,0.692286
554755009,-0.019500
792886014,-0.180000
67948524,0.424333
770387008,0.481632
51810379,-0.402500
75384990,0.739833
783448144,-0.803500
554723443,-0.311000
68122727,0.266000
543969810,0.955000
766457944,-1.772000
74905144,-2.675000
792603851,0.101000
51808355,0.036000
767321584,-0.295857
51883238,0.108750
766567158,0.297000
762453600,-1.129364
586498491,-0.006000
550093006,-0.120500
53444416,0.860364
586501128,0.546500
565444161,-0.847167
554723520,0.356250
51572800,-0.901000
68021338,0.725000
763654152,-0.287500
51810273,-0.377000
762803006,0.143000
51883362,1.153750
763615327,-0.484000
769248999,-0.288500
51808201,-0.058500
762038013,-1.130000
550095078,-0.243333
76192327,0.076833
541219326,0.810333
760305974,-1.284189
586513367,-0.866500
769248997,-0.017000
749394971,-0.387667
540640057,0.729600
586507916,0.757250
762579090,2.704000
586507549,-0.671750
51574970,-0.506500
67948818,-0.766667
576422853,-1.901000
761209925,0.946500
764180945,1.487667
567327400,-0.041250
550097522,0.866750
540621964,-1.211500
64992034,-0.729500
554735762,-0.108000
586532460,0.084500
67948946,1.178750
762995075,0.522500
554746241,-0.064000
51724365,1.321875
762780304,-0.128250
764692641,0.033500
799517967,0.000000
51517469,-2.377400
783441353,-0.655000
53388325,3.758273
722343820,-0.317500
67946283,-0.091333
759936377,0.897333
